date,average_price ,total_volume,type,year,geography
2018/7/22,1.21,1889995,conventional,2018,New York
2018/7/22,1.9,91720,organic,2018,New York
2018/7/22,1.2,505278,conventional,2018,Orlando
2018/7/22,1.56,12702,organic,2018,Orlando
2018/7/22,1.07,631993,conventional,2018,Philadelphia
2018/7/22,1.67,24149,organic,2018,Philadelphia
2018/7/22,0.84,1231569,conventional,2018,Phoenix/Tucson
2018/7/22,1.34,23276,organic,2018,Phoenix/Tucson
2018/7/22,0.95,191222,conventional,2018,Pittsburgh
2018/7/22,1.41,9142,organic,2018,Pittsburgh
2018/7/22,1.12,751233,conventional,2018,Portland
2018/7/22,1.8,31962,organic,2018,Portland
2018/7/22,1.2,349537,conventional,2018,Raleigh/Greensboro
2018/7/22,2.02,17292,organic,2018,Raleigh/Greensboro
2018/7/22,1.12,275957,conventional,2018,Richmond/Norfolk
2018/7/22,1.46,18687,organic,2018,Richmond/Norfolk
2018/7/22,1.24,589775,conventional,2018,Sacramento
2018/7/22,1.55,12119,organic,2018,Sacramento
2018/7/22,1.17,529488,conventional,2018,San Diego
2018/7/22,2.08,18023,organic,2018,San Diego
2018/7/22,1.16,1103335,conventional,2018,San Francisco
2018/7/22,1.81,33032,organic,2018,San Francisco
2018/7/22,1.42,631093,conventional,2018,Seattle
2018/7/22,1.87,55327,organic,2018,Seattle
2018/7/22,1.28,101793,conventional,2018,Spokane
2018/7/22,1.65,6657,organic,2018,Spokane
2018/7/22,1.2,202816,conventional,2018,St. Louis
2018/7/22,1.79,7810,organic,2018,St. Louis
2018/7/22,1.14,92133,conventional,2018,Syracuse
2018/7/22,1.23,5645,organic,2018,Syracuse
2018/7/22,1.28,531433,conventional,2018,Tampa
2018/7/22,1.48,10551,organic,2018,Tampa
2018/7/29,1.15,147425,conventional,2018,Albany
2018/7/29,1.57,3095,organic,2018,Albany
2018/7/29,0.98,638314,conventional,2018,Atlanta
2018/7/29,1.6,25574,organic,2018,Atlanta
2018/7/29,1.29,931840,conventional,2018,Baltimore
2018/7/29,1.5,37999,organic,2018,Baltimore
2018/7/29,1.35,87777,conventional,2018,Boise
2018/7/29,1.79,3728,organic,2018,Boise
2018/7/29,1.12,886169,conventional,2018,Boston
2018/7/29,1.61,34337,organic,2018,Boston
2018/7/29,1.17,175667,conventional,2018,Buffalo/Rochester
2018/7/29,1.23,13838,organic,2018,Buffalo/Rochester
2018/7/29,1.34,253318,conventional,2018,Charlotte
2018/7/29,2.01,12049,organic,2018,Charlotte
2018/7/29,1.43,715396,conventional,2018,Chicago
2018/7/29,1.41,39654,organic,2018,Chicago
2018/7/29,0.96,337491,conventional,2018,Cincinnati/Dayton
2018/7/29,1.56,20888,organic,2018,Cincinnati/Dayton
2018/7/29,0.92,274066,conventional,2018,Columbus
2018/7/29,1.34,12610,organic,2018,Columbus
2018/7/29,0.88,1401670,conventional,2018,Dallas/Ft. Worth
2018/7/29,1.37,24140,organic,2018,Dallas/Ft. Worth
2018/7/29,1.14,883182,conventional,2018,Denver
2018/7/29,1.55,27356,organic,2018,Denver
2018/7/29,0.99,553073,conventional,2018,Detroit
2018/7/29,1.25,21258,organic,2018,Detroit
2018/7/29,1.43,161490,conventional,2018,Grand Rapids
2018/7/29,1.3,13461,organic,2018,Grand Rapids
2018/7/29,1.03,338208,conventional,2018,Harrisburg/Scranton
2018/7/29,1.45,14138,organic,2018,Harrisburg/Scranton
2018/7/29,1.23,370189,conventional,2018,Hartford/Springfield
2018/7/29,2,14919,organic,2018,Hartford/Springfield
2018/7/29,0.79,1529229,conventional,2018,Houston
2018/7/29,1.14,28130,organic,2018,Houston
2018/7/29,1,247699,conventional,2018,Indianapolis
2018/7/29,1.4,10754,organic,2018,Indianapolis
2018/7/29,1.12,233075,conventional,2018,Jacksonville
2018/7/29,1.45,3025,organic,2018,Jacksonville
2018/7/29,1,420952,conventional,2018,Las Vegas
2018/7/29,1.56,11831,organic,2018,Las Vegas
2018/7/29,1.05,3028048,conventional,2018,Los Angeles
2018/7/29,1.79,102242,organic,2018,Los Angeles
2018/7/29,1.12,103920,conventional,2018,Louisville
2018/7/29,1.67,6084,organic,2018,Louisville
2018/7/29,1.37,749637,conventional,2018,Miami/Ft. Lauderdale
2018/7/29,1.32,6019,organic,2018,Miami/Ft. Lauderdale
2018/7/29,1,261846,conventional,2018,Nashville
2018/7/29,1.7,10949,organic,2018,Nashville
2018/7/29,1.23,270089,conventional,2018,New Orleans/Mobile
2018/7/29,1.21,3716,organic,2018,New Orleans/Mobile
2018/7/29,1.17,1980728,conventional,2018,New York
2018/7/29,1.73,106677,organic,2018,New York
2018/7/29,1.21,491932,conventional,2018,Orlando
2018/7/29,1.45,5773,organic,2018,Orlando
2018/7/29,1.13,583410,conventional,2018,Philadelphia
2018/7/29,1.6,25343,organic,2018,Philadelphia
2018/7/29,0.78,1258869,conventional,2018,Phoenix/Tucson
2018/7/29,1.36,23627,organic,2018,Phoenix/Tucson
2018/7/29,1.22,131823,conventional,2018,Pittsburgh
2018/7/29,1.46,12275,organic,2018,Pittsburgh
2018/7/29,1.33,602495,conventional,2018,Portland
2018/7/29,1.8,35522,organic,2018,Portland
2018/7/29,1.3,341243,conventional,2018,Raleigh/Greensboro
2018/7/29,2.15,14790,organic,2018,Raleigh/Greensboro
2018/7/29,1.16,276577,conventional,2018,Richmond/Norfolk
2018/7/29,1.5,16500,organic,2018,Richmond/Norfolk
2018/7/29,1.42,521032,conventional,2018,Sacramento
2018/7/29,1.72,11828,organic,2018,Sacramento
2018/7/29,0.99,584399,conventional,2018,San Diego
2018/7/29,2.05,18901,organic,2018,San Diego
2018/7/29,1.55,880383,conventional,2018,San Francisco
2018/7/29,1.87,37055,organic,2018,San Francisco
2018/7/29,1.53,571142,conventional,2018,Seattle
2018/7/29,1.9,55692,organic,2018,Seattle
2018/7/29,1.39,90671,conventional,2018,Spokane
2018/7/29,1.76,6082,organic,2018,Spokane
2018/7/29,1.19,219456,conventional,2018,St. Louis
2018/7/29,1.76,9125,organic,2018,St. Louis
2018/7/29,1.14,96783,conventional,2018,Syracuse
2018/7/29,1.23,4620,organic,2018,Syracuse
2018/7/29,1.33,501392,conventional,2018,Tampa
2018/7/29,1.43,4913,organic,2018,Tampa
2018/8/5,1.47,116282,conventional,2018,Albany
2018/8/5,1.71,2670,organic,2018,Albany
2018/8/5,1.01,672155,conventional,2018,Atlanta
2018/8/5,1.66,26109,organic,2018,Atlanta
2018/8/5,1.45,848997,conventional,2018,Baltimore
2018/8/5,1.52,37955,organic,2018,Baltimore
2018/8/5,1.28,93288,conventional,2018,Boise
2018/8/5,1.8,3507,organic,2018,Boise
2018/8/5,1.29,703210,conventional,2018,Boston
2018/8/5,1.71,33298,organic,2018,Boston
2018/8/5,1.17,177024,conventional,2018,Buffalo/Rochester
2018/8/5,1.17,14020,organic,2018,Buffalo/Rochester
2018/8/5,1.31,260527,conventional,2018,Charlotte
2018/8/5,2.14,11025,organic,2018,Charlotte
2018/8/5,1.42,714871,conventional,2018,Chicago
2018/8/5,1.55,37855,organic,2018,Chicago
2018/8/5,1.01,284897,conventional,2018,Cincinnati/Dayton
2018/8/5,1.6,22847,organic,2018,Cincinnati/Dayton
2018/8/5,0.96,209806,conventional,2018,Columbus
2018/8/5,1.17,17734,organic,2018,Columbus
2018/8/5,0.92,1326440,conventional,2018,Dallas/Ft. Worth
2018/8/5,1.57,27078,organic,2018,Dallas/Ft. Worth
2018/8/5,1.26,795682,conventional,2018,Denver
2018/8/5,1.54,33055,organic,2018,Denver
2018/8/5,1.11,432680,conventional,2018,Detroit
2018/8/5,1.13,34195,organic,2018,Detroit
2018/8/5,1.35,190334,conventional,2018,Grand Rapids
2018/8/5,1.26,9205,organic,2018,Grand Rapids
2018/8/5,1.08,344535,conventional,2018,Harrisburg/Scranton
2018/8/5,1.57,12184,organic,2018,Harrisburg/Scranton
2018/8/5,1.28,355235,conventional,2018,Hartford/Springfield
2018/8/5,2.17,14441,organic,2018,Hartford/Springfield
2018/8/5,0.85,1352802,conventional,2018,Houston
2018/8/5,0.84,101063,organic,2018,Houston
2018/8/5,1.06,201516,conventional,2018,Indianapolis
2018/8/5,1.34,11235,organic,2018,Indianapolis
2018/8/5,1.13,231578,conventional,2018,Jacksonville
2018/8/5,1.35,3520,organic,2018,Jacksonville
2018/8/5,0.99,458985,conventional,2018,Las Vegas
2018/8/5,1.56,11512,organic,2018,Las Vegas
2018/8/5,1.07,2959949,conventional,2018,Los Angeles
2018/8/5,1.69,105646,organic,2018,Los Angeles
2018/8/5,1.2,109600,conventional,2018,Louisville
2018/8/5,1.74,5346,organic,2018,Louisville
2018/8/5,1.36,734748,conventional,2018,Miami/Ft. Lauderdale
2018/8/5,1.27,8433,organic,2018,Miami/Ft. Lauderdale
2018/8/5,1.08,276779,conventional,2018,Nashville
2018/8/5,1.75,10631,organic,2018,Nashville
2018/8/5,1.17,304795,conventional,2018,New Orleans/Mobile
2018/8/5,1.13,3592,organic,2018,New Orleans/Mobile
2018/8/5,1.17,1906996,conventional,2018,New York
2018/8/5,1.93,89037,organic,2018,New York
2018/8/5,1.22,492851,conventional,2018,Orlando
2018/8/5,1.39,10300,organic,2018,Orlando
2018/8/5,1.16,572032,conventional,2018,Philadelphia
2018/8/5,1.64,22263,organic,2018,Philadelphia
2018/8/5,0.76,1431563,conventional,2018,Phoenix/Tucson
2018/8/5,1.39,21136,organic,2018,Phoenix/Tucson
2018/8/5,0.96,193855,conventional,2018,Pittsburgh
2018/8/5,1.48,10338,organic,2018,Pittsburgh
2018/8/5,1.24,599357,conventional,2018,Portland
2018/8/5,1.84,29735,organic,2018,Portland
2018/8/5,1.27,354649,conventional,2018,Raleigh/Greensboro
2018/8/5,2.31,12974,organic,2018,Raleigh/Greensboro
2018/8/5,1.13,297564,conventional,2018,Richmond/Norfolk
2018/8/5,1.51,17474,organic,2018,Richmond/Norfolk
2018/8/5,1.45,497712,conventional,2018,Sacramento
2018/8/5,1.56,15153,organic,2018,Sacramento
2018/8/5,1.16,525027,conventional,2018,San Diego
2018/8/5,1.77,21543,organic,2018,San Diego
2018/8/5,1.59,869736,conventional,2018,San Francisco
2018/8/5,1.75,46508,organic,2018,San Francisco
2018/8/5,1.59,503825,conventional,2018,Seattle
2018/8/5,2.02,40671,organic,2018,Seattle
2018/8/5,1.4,87442,conventional,2018,Spokane
2018/8/5,1.93,4814,organic,2018,Spokane
2018/8/5,1.27,204270,conventional,2018,St. Louis
2018/8/5,2.24,6031,organic,2018,St. Louis
2018/8/5,1.26,83673,conventional,2018,Syracuse
2018/8/5,1.25,4390,organic,2018,Syracuse
2018/8/5,1.32,511113,conventional,2018,Tampa
2018/8/5,1.4,8805,organic,2018,Tampa
2018/8/12,1.39,157882,conventional,2018,Albany
2018/8/12,1.65,2337,organic,2018,Albany
2018/8/12,0.94,775521,conventional,2018,Atlanta
2018/8/12,1.45,21314,organic,2018,Atlanta
2018/8/12,1.15,967261,conventional,2018,Baltimore
2018/8/12,1.5,36837,organic,2018,Baltimore
2018/8/12,1.31,97937,conventional,2018,Boise
2018/8/12,1.69,4393,organic,2018,Boise
2018/8/12,1.28,772077,conventional,2018,Boston
2018/8/12,1.71,26883,organic,2018,Boston
2018/8/12,1.18,172355,conventional,2018,Buffalo/Rochester
2018/8/12,1.16,15715,organic,2018,Buffalo/Rochester
2018/8/12,1.25,274356,conventional,2018,Charlotte
2018/8/12,2.07,10842,organic,2018,Charlotte
2018/8/12,1.42,733139,conventional,2018,Chicago
2018/8/12,1.58,40837,organic,2018,Chicago
2018/8/12,1.3,265909,conventional,2018,Cincinnati/Dayton
2018/8/12,1.86,13530,organic,2018,Cincinnati/Dayton
2018/8/12,1.13,207142,conventional,2018,Columbus
2018/8/12,1.55,8502,organic,2018,Columbus
2018/8/12,0.97,1229851,conventional,2018,Dallas/Ft. Worth
2018/8/12,1.6,29624,organic,2018,Dallas/Ft. Worth
2018/8/12,1.1,940014,conventional,2018,Denver
2018/8/12,1.62,27851,organic,2018,Denver
2018/8/12,1.17,471587,conventional,2018,Detroit
2018/8/12,1.48,14243,organic,2018,Detroit
2018/8/12,1.23,212861,conventional,2018,Grand Rapids
2018/8/12,1.32,9547,organic,2018,Grand Rapids
2018/8/12,1.11,355053,conventional,2018,Harrisburg/Scranton
2018/8/12,1.5,12414,organic,2018,Harrisburg/Scranton
2018/8/12,1.27,382605,conventional,2018,Hartford/Springfield
2018/8/12,2.15,13451,organic,2018,Hartford/Springfield
2018/8/12,0.84,1381820,conventional,2018,Houston
2018/8/12,1.45,29687,organic,2018,Houston
2018/8/12,1.18,205964,conventional,2018,Indianapolis
2018/8/12,1.35,8795,organic,2018,Indianapolis
2018/8/12,1.13,214956,conventional,2018,Jacksonville
2018/8/12,1.58,5895,organic,2018,Jacksonville
2018/8/12,1.06,374168,conventional,2018,Las Vegas
2018/8/12,1.68,13066,organic,2018,Las Vegas
2018/8/12,1.09,3096741,conventional,2018,Los Angeles
2018/8/12,1.51,121327,organic,2018,Los Angeles
2018/8/12,0.96,161518,conventional,2018,Louisville
2018/8/12,1.63,3192,organic,2018,Louisville
2018/8/12,1.37,706048,conventional,2018,Miami/Ft. Lauderdale
2018/8/12,1.27,7460,organic,2018,Miami/Ft. Lauderdale
2018/8/12,0.93,327948,conventional,2018,Nashville
2018/8/12,1.54,6772,organic,2018,Nashville
2018/8/12,1.19,274319,conventional,2018,New Orleans/Mobile
2018/8/12,1.4,3918,organic,2018,New Orleans/Mobile
2018/8/12,1.16,1826546,conventional,2018,New York
2018/8/12,1.76,103761,organic,2018,New York
2018/8/12,1.22,488895,conventional,2018,Orlando
2018/8/12,1.5,12508,organic,2018,Orlando
2018/8/12,1.13,591241,conventional,2018,Philadelphia
2018/8/12,1.56,23991,organic,2018,Philadelphia
2018/8/12,0.76,1421970,conventional,2018,Phoenix/Tucson
2018/8/12,1.52,20702,organic,2018,Phoenix/Tucson
2018/8/12,1.2,138378,conventional,2018,Pittsburgh
2018/8/12,1.46,12248,organic,2018,Pittsburgh
2018/8/12,1.2,685103,conventional,2018,Portland
2018/8/12,1.69,44941,organic,2018,Portland
2018/8/12,1.21,378008,conventional,2018,Raleigh/Greensboro
2018/8/12,2.43,11789,organic,2018,Raleigh/Greensboro
2018/8/12,0.94,339872,conventional,2018,Richmond/Norfolk
2018/8/12,1.35,16017,organic,2018,Richmond/Norfolk
2018/8/12,1.38,522801,conventional,2018,Sacramento
2018/8/12,1.8,10385,organic,2018,Sacramento
2018/8/12,1.13,531725,conventional,2018,San Diego
2018/8/12,1.99,18672,organic,2018,San Diego
2018/8/12,1.45,955609,conventional,2018,San Francisco
2018/8/12,2.23,30294,organic,2018,San Francisco
2018/8/12,1.48,577865,conventional,2018,Seattle
2018/8/12,1.97,65664,organic,2018,Seattle
2018/8/12,1.31,102107,conventional,2018,Spokane
2018/8/12,1.81,7751,organic,2018,Spokane
2018/8/12,1.18,230822,conventional,2018,St. Louis
2018/8/12,2.25,4480,organic,2018,St. Louis
2018/8/12,1.29,97094,conventional,2018,Syracuse
2018/8/12,1.2,4320,organic,2018,Syracuse
2018/8/12,1.33,493599,conventional,2018,Tampa
2018/8/12,1.4,9716,organic,2018,Tampa
2018/8/19,1.47,101389,conventional,2018,Albany
2018/8/19,1.64,2707,organic,2018,Albany
2018/8/19,0.97,751406,conventional,2018,Atlanta
2018/8/19,1.4,21722,organic,2018,Atlanta
2018/8/19,1.39,814264,conventional,2018,Baltimore
2018/8/19,1.55,38226,organic,2018,Baltimore
2018/8/19,1.41,91549,conventional,2018,Boise
2018/8/19,1.96,3160,organic,2018,Boise
2018/8/19,1.42,626380,conventional,2018,Boston
2018/8/19,1.67,34618,organic,2018,Boston
2018/8/19,1.14,172640,conventional,2018,Buffalo/Rochester
2018/8/19,1.15,17690,organic,2018,Buffalo/Rochester
2018/8/19,1.27,276941,conventional,2018,Charlotte
2018/8/19,2.21,10379,organic,2018,Charlotte
2018/8/19,1.54,726537,conventional,2018,Chicago
2018/8/19,1.71,45784,organic,2018,Chicago
2018/8/19,1.19,329813,conventional,2018,Cincinnati/Dayton
2018/8/19,1.84,17550,organic,2018,Cincinnati/Dayton
2018/8/19,1.1,248650,conventional,2018,Columbus
2018/8/19,1.7,7942,organic,2018,Columbus
2018/8/19,0.92,1326031,conventional,2018,Dallas/Ft. Worth
2018/8/19,1.63,29205,organic,2018,Dallas/Ft. Worth
2018/8/19,0.99,1118358,conventional,2018,Denver
2018/8/19,1.63,23059,organic,2018,Denver
2018/8/19,1.01,608042,conventional,2018,Detroit
2018/8/19,1.57,14797,organic,2018,Detroit
2018/8/19,0.93,303008,conventional,2018,Grand Rapids
2018/8/19,1.3,9589,organic,2018,Grand Rapids
2018/8/19,1.06,355610,conventional,2018,Harrisburg/Scranton
2018/8/19,1.55,12335,organic,2018,Harrisburg/Scranton
2018/8/19,1.32,346667,conventional,2018,Hartford/Springfield
2018/8/19,2.2,14656,organic,2018,Hartford/Springfield
2018/8/19,0.66,1786855,conventional,2018,Houston
2018/8/19,0.77,61481,organic,2018,Houston
2018/8/19,1.06,243211,conventional,2018,Indianapolis
2018/8/19,1.38,9061,organic,2018,Indianapolis
2018/8/19,1.12,240210,conventional,2018,Jacksonville
2018/8/19,1.65,5409,organic,2018,Jacksonville
2018/8/19,1.03,416173,conventional,2018,Las Vegas
2018/8/19,1.51,13806,organic,2018,Las Vegas
2018/8/19,1.16,2768817,conventional,2018,Los Angeles
2018/8/19,1.56,114455,organic,2018,Los Angeles
2018/8/19,0.96,154993,conventional,2018,Louisville
2018/8/19,1.57,3084,organic,2018,Louisville
2018/8/19,1.32,749489,conventional,2018,Miami/Ft. Lauderdale
2018/8/19,1.25,8023,organic,2018,Miami/Ft. Lauderdale
2018/8/19,0.95,305575,conventional,2018,Nashville
2018/8/19,1.56,5550,organic,2018,Nashville
2018/8/19,1.14,303184,conventional,2018,New Orleans/Mobile
2018/8/19,1.77,2057,organic,2018,New Orleans/Mobile
2018/8/19,1.31,1664804,conventional,2018,New York
2018/8/19,1.94,96411,organic,2018,New York
2018/8/19,1.22,496163,conventional,2018,Orlando
2018/8/19,1.43,10833,organic,2018,Orlando
2018/8/19,1.18,567143,conventional,2018,Philadelphia
2018/8/19,1.67,23467,organic,2018,Philadelphia
2018/8/19,0.93,1106045,conventional,2018,Phoenix/Tucson
2018/8/19,1.41,24493,organic,2018,Phoenix/Tucson
2018/8/19,1.2,145035,conventional,2018,Pittsburgh
2018/8/19,1.46,11928,organic,2018,Pittsburgh
2018/8/19,1.26,662400,conventional,2018,Portland
2018/8/19,1.81,39168,organic,2018,Portland
2018/8/19,1.24,388691,conventional,2018,Raleigh/Greensboro
2018/8/19,2.49,13050,organic,2018,Raleigh/Greensboro
2018/8/19,1,331140,conventional,2018,Richmond/Norfolk
2018/8/19,1.41,13545,organic,2018,Richmond/Norfolk
2018/8/19,1.3,536250,conventional,2018,Sacramento
2018/8/19,1.81,11004,organic,2018,Sacramento
2018/8/19,1.34,450128,conventional,2018,San Diego
2018/8/19,1.88,18961,organic,2018,San Diego
2018/8/19,1.66,814954,conventional,2018,San Francisco
2018/8/19,2.5,28671,organic,2018,San Francisco
2018/8/19,1.52,568880,conventional,2018,Seattle
2018/8/19,2.08,60045,organic,2018,Seattle
2018/8/19,1.37,96998,conventional,2018,Spokane
2018/8/19,1.93,6364,organic,2018,Spokane
2018/8/19,1.27,208795,conventional,2018,St. Louis
2018/8/19,1.92,6726,organic,2018,St. Louis
2018/8/19,1.2,82056,conventional,2018,Syracuse
2018/8/19,1.22,5180,organic,2018,Syracuse
2018/8/19,1.31,508734,conventional,2018,Tampa
2018/8/19,1.38,9328,organic,2018,Tampa
2018/8/26,1.15,135429,conventional,2018,Albany
2018/8/26,1.71,2088,organic,2018,Albany
2018/8/26,1.09,678573,conventional,2018,Atlanta
2018/8/26,1.66,17101,organic,2018,Atlanta
2018/8/26,1.28,948178,conventional,2018,Baltimore
2018/8/26,1.54,40377,organic,2018,Baltimore
2018/8/26,1.45,83471,conventional,2018,Boise
2018/8/26,2.15,3003,organic,2018,Boise
2018/8/26,1.42,664225,conventional,2018,Boston
2018/8/26,1.65,32979,organic,2018,Boston
2018/8/26,1.13,170230,conventional,2018,Buffalo/Rochester
2018/8/26,1.16,14832,organic,2018,Buffalo/Rochester
2018/8/26,1.38,257393,conventional,2018,Charlotte
2018/8/26,1.88,13701,organic,2018,Charlotte
2018/8/26,1.78,651692,conventional,2018,Chicago
2018/8/26,1.79,45764,organic,2018,Chicago
2018/8/26,1.35,284019,conventional,2018,Cincinnati/Dayton
2018/8/26,1.83,11458,organic,2018,Cincinnati/Dayton
2018/8/26,1.24,181286,conventional,2018,Columbus
2018/8/26,1.69,8139,organic,2018,Columbus
2018/8/26,0.99,1315952,conventional,2018,Dallas/Ft. Worth
2018/8/26,1.58,31073,organic,2018,Dallas/Ft. Worth
2018/8/26,1.24,848780,conventional,2018,Denver
2018/8/26,1.6,31193,organic,2018,Denver
2018/8/26,1.32,364931,conventional,2018,Detroit
2018/8/26,1.63,12641,organic,2018,Detroit
2018/8/26,1.47,145275,conventional,2018,Grand Rapids
2018/8/26,1.24,9935,organic,2018,Grand Rapids
2018/8/26,1.06,342202,conventional,2018,Harrisburg/Scranton
2018/8/26,1.51,14217,organic,2018,Harrisburg/Scranton
2018/8/26,1.42,345295,conventional,2018,Hartford/Springfield
2018/8/26,2.16,13354,organic,2018,Hartford/Springfield
2018/8/26,0.81,1485387,conventional,2018,Houston
2018/8/26,0.85,65192,organic,2018,Houston
2018/8/26,1.25,182904,conventional,2018,Indianapolis
2018/8/26,1.43,7977,organic,2018,Indianapolis
2018/8/26,1.58,189272,conventional,2018,Jacksonville
2018/8/26,1.3,5956,organic,2018,Jacksonville
2018/8/26,1.07,360570,conventional,2018,Las Vegas
2018/8/26,1.49,14722,organic,2018,Las Vegas
2018/8/26,1.27,2587479,conventional,2018,Los Angeles
2018/8/26,1.85,108555,organic,2018,Los Angeles
2018/8/26,1.24,118547,conventional,2018,Louisville
2018/8/26,1.7,2532,organic,2018,Louisville
2018/8/26,1.41,671419,conventional,2018,Miami/Ft. Lauderdale
2018/8/26,1.15,16785,organic,2018,Miami/Ft. Lauderdale
2018/8/26,1.15,273998,conventional,2018,Nashville
2018/8/26,1.79,4336,organic,2018,Nashville
